DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2013/04/19 16:49:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.224,-48.979,7.3
2013/04/20 17:32:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.755,-49.323,29.1
2013/04/20 17:32:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.747,-49.32,18.1
2013/04/24 17:07:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.744,-49.286,4.7
2013/04/29 17:26:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.684,-49.532,8.6
2013/07/18 17:25:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.778,-49.338,7.5
2013/07/18 17:25:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.705,-49.295,9.4
2013/07/29 17:06:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,,,,-24.975,-49.026,7.1
2013/07/29 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.111,-49.274,8.4
2013/08/02 16:42:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.186,-49.297,16.3
2013/08/02 16:42:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.963,-49.137,10.7
2013/08/02 16:42:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.958,-49.125,15.5
2013/08/02 16:42:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.13,-49.52,36.6
2013/08/02 16:42:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.173,-49.299,27.9
2013/08/02 16:42:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.735,-49.326,17.5
2013/08/03 17:25:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.168,-49.002,7.3
2013/08/03 17:25:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.166,-48.987,24.3
2013/08/07 17:00:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.241,-49.118,13.6
2013/08/07 17:00:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.24,-49.107,6.2
2013/08/07 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.988,-49.506,6.3
2013/08/07 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.941,-49.409,5.9
2013/08/08 17:43:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.13,-49.53,38.0
2013/08/08 17:43:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.939,-49.499,19.9
2013/08/09 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.051,-49.482,10.1
2013/08/09 16:48:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-25.069,-49.138,11.3
2013/08/09 16:48:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.741,-49.46,27.3
2013/08/12 17:19:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.97,-49.381,6.3
2013/08/20 16:30:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.721,-48.974,26.3
2013/08/21 17:13:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.0,-49.524,11.1
2013/08/21 17:13:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.138,-49.466,6.8
2013/08/21 17:13:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.999,-49.514,154.5
2013/08/21 17:13:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.958,-49.123,5.7
2013/08/21 17:13:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.8,-48.88,6.3
2013/08/23 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.863,-49.398,14.8
2013/08/23 17:00:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.246,-49.377,10.9
2013/08/23 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.793,-49.301,7.0
2013/08/23 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.98,-49.517,4.5
2013/08/23 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.942,-49.523,4.2
2013/08/23 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.989,-49.399,21.6
2013/08/24 17:43:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.245,-49.375,132.9
2013/08/25 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.163,-49.228,7.8
2013/09/01 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.972,-49.53,5.7
2013/09/01 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.978,-49.524,10.1
2013/09/01 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.184,-49.284,22.4
2013/09/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.971,-49.516,6.7
2013/09/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.877,-49.427,6.2
2013/09/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.765,-48.912,6.1
2013/09/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.803,-49.411,12.7
2013/09/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.764,-48.902,7.3
2013/09/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.972,-49.526,4.8
2013/09/08 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.753,-49.03,7.0
2013/09/09 17:43:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.179,-49.507,40.8
2013/09/09 17:43:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.033,-49.554,24.0
2013/09/09 17:43:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.1,-49.201,32.6
2013/09/09 17:43:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.096,-49.177,34.3
2013/09/09 17:43:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.191,-49.272,24.8
2013/09/09 17:43:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.094,-49.172,26.0
2013/09/09 17:43:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.173,-49.48,18.8
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.798,-49.434,10.5
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.188,-49.259,9.7
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.979,-49.535,14.2
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.139,-49.017,21.3
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.707,-49.233,22.0
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.798,-49.441,10.0
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.812,-48.864,14.1
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.14,-49.032,15.6
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.731,-49.45,15.2
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.709,-49.248,100.5
2013/09/10 16:48:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.79,-48.578,37.7
2013/09/11 17:31:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.158,-49.206,13.1
2013/09/11 17:31:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.235,-49.425,8.6
2013/09/11 17:31:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.778,-49.115,17.7
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.063,-49.54,12.4
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.964,-49.495,10.3
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.65,-49.022,8.4
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.209,-49.301,9.9
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.922,-49.421,5.2
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.106,-49.171,24.6
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.751,-49.01,18.3
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.108,-49.183,79.2
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.752,-49.016,20.7
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.792,-48.579,12.5
2013/09/13 17:19:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.797,-48.918,24.7
2013/09/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.784,-49.15,12.4
2013/09/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.807,-49.379,10.1
2013/09/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.785,-49.16,46.8
2013/09/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.17,-49.281,3.4
2013/09/15 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.746,-49.015,13.0
2013/10/10 17:00:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.218,-49.123,20.2
2013/10/14 16:36:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.665,-49.587,76.3
2013/10/19 16:54:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.742,-49.323,27.4
2013/10/20 17:37:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.173,-49.14,26.2
2013/10/30 16:36:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.231,-49.179,30.6
2013/10/30 16:36:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.084,-48.878,66.5
2013/11/09 17:13:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.706,-49.248,10.5
2013/11/10 16:18:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.844,-48.592,66.8
2013/11/13 16:49:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.674,-49.331,17.5
2013/11/13 16:49:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.672,-49.321,15.3
2013/11/15 16:36:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.011,-49.463,22.8
2013/11/15 16:36:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.141,-49.54,70.7
2013/11/15 16:36:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.139,-49.575,36.4
2013/12/03 16:24:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.716,-49.313,38.7
2013/12/03 16:24:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.714,-49.316,53.0
2013/12/03 16:24:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.817,-48.586,75.5
2013/12/04 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.765,-49.379,5.6
2013/12/03 16:24:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.816,-49.214,38.0
2013/12/03 16:24:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.711,-49.274,36.9
2013/12/03 16:24:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.823,-48.582,47.0
2013/12/04 17:07:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.75,-49.022,11.5
2013/12/04 17:07:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.901,-49.434,8.4
2013/12/04 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.836,-49.431,20.8
2013/12/04 17:07:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.741,-49.024,21.3
2013/12/04 17:07:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.739,-49.323,12.8
2013/12/04 17:07:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.797,-49.155,17.6
2013/12/04 17:07:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.22,-49.222,6.1
2013/12/15 16:49:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.842,-49.401,10.4
2013/12/15 16:49:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.842,-49.394,19.8
2013/12/15 16:49:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.84,-49.386,13.8
2013/12/15 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.959,-49.531,34.7
2013/12/15 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.949,-49.538,38.4
2013/12/17 16:36:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.898,-49.475,45.7
2013/12/17 16:36:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.904,-49.496,29.1
2013/12/17 16:36:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.977,-49.453,35.3
2013/12/27 17:13:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.717,-48.863,20.9
2012/10/30 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.16,-49.501,13.8
2012/11/19 16:41:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.909,-49.492,20.9
2012/11/22 17:12:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.688,-49.529,29.3
2012/12/01 17:06:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.798,-49.477,5.0
2012/09/05 17:00:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.006,-49.599,5.6
2012/09/05 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.191,-49.247,5.9
2012/09/05 17:00:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.802,-49.51,5.4
2012/09/05 17:00:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.701,-48.882,9.2
2012/09/08 17:30:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.124,-48.984,26.9
2012/12/07 16:29:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.709,-48.585,45.8
2012/12/07 16:29:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.999,-49.367,61.0
2012/09/03 17:12:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.998,-49.353,17.7
2012/01/04 16:41:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.033,-49.55,14.0
2012/02/01 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.999,-49.431,16.2
2012/02/01 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.182,-49.296,6.7
2012/02/01 17:06:00,AQUA_M-T,Brasil,PARANÁ,ADRIANÓPOLIS,Mata Atlântica,,,,-24.788,-48.542,5.2
2012/02/08 17:12:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-25.021,-49.306,12.8
2012/02/08 17:12:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-25.03,-49.304,40.2
2012/03/04 17:06:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.72,-49.302,5.0
2012/03/09 17:25:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,,,,-24.966,-48.784,11.2
2012/03/11 17:12:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.724,-49.467,9.5
2012/03/31 16:48:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.972,-49.322,26.8
2012/04/03 17:19:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.965,-49.316,13.0
2012/04/03 17:19:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.943,-49.373,9.6
2012/05/23 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.18,-49.409,5.5
2012/05/23 17:06:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.171,-49.08,11.1
2012/05/23 17:06:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.179,-49.4,5.7
2012/05/23 17:06:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.114,-48.874,13.7
2012/06/27 17:37:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.758,-49.168,17.3
2012/06/29 17:25:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.791,-49.374,8.4
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.217,-49.391,5.8
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.12,-48.879,55.2
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.129,-48.877,24.4
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.144,-49.348,7.0
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.62,-49.327,6.0
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.215,-49.38,16.4
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.206,-49.382,71.3
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.207,-49.393,23.1
2012/07/03 17:00:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.173,-49.278,6.1
2012/07/05 16:48:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.131,-49.227,8.6
2012/07/05 16:48:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.977,-49.372,14.4
2012/07/23 16:36:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.173,-49.097,77.5
2012/07/23 16:36:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.171,-49.073,43.2
2012/08/02 17:12:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.237,-49.141,5.3
2012/08/09 17:18:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.178,-49.017,5.8
2012/08/09 17:18:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.215,-49.058,5.7
2012/08/11 17:06:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.15,-49.437,5.4
2012/08/11 17:06:00,AQUA_M-T,Brasil,PARANÁ,TUNAS DO PARANÁ,Mata Atlântica,,,,-24.98,-48.752,5.4
2012/08/11 17:06:00,AQUA_M-T,Brasil,PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,,,,-25.218,-49.006,6.2
2012/08/07 17:31:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.701,-49.184,23.5
2012/08/07 17:31:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.19,-49.397,13.3
2012/08/07 17:31:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.787,-49.42,12.7
2012/08/08 16:35:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.076,-49.21,19.3
2012/08/08 16:35:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.085,-49.217,30.1
2012/08/12 17:49:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.17,-49.327,27.6
2012/08/12 17:49:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-25.165,-49.334,25.5
2012/08/13 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.072,-49.492,8.8
2012/08/13 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.936,-49.389,10.8
2012/08/13 16:54:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.888,-49.479,6.5
2012/08/13 16:54:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.938,-49.401,10.8
2012/08/13 16:54:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.014,-49.528,40.1
2012/08/15 16:42:00,AQUA_M-T,Brasil,PARANÁ,DOUTOR ULYSSES,Mata Atlântica,,,,-24.706,-49.248,21.4
2012/08/16 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.986,-49.406,8.3
2012/08/16 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.948,-49.499,9.1
2012/08/16 17:24:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.032,-49.518,3.6
2012/08/16 17:24:00,AQUA_M-T,Brasil,PARANÁ,ITAPERUÇU,Mata Atlântica,,,,-25.034,-49.532,13.1
2012/08/16 17:24:00,AQUA_M-T,Brasil,PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,,,,-24.984,-49.392,71.8
2012/08/18 17:12:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.787,-49.225,10.1
2012/08/18 17:12:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,,,,-24.83,-49.259,6.5
